"cpg","logFC","P.Value"
"cg16491233",0.000267594777894359,0.780467469523563
"cg07311956",0.00425382683088378,0.204488109755039
"cg07891619",3.33387151777976e-05,0.835721153527632
"cg20946340",0.000263299106125108,0.588968126830864
"cg23508887",-0.00116564281447865,0.807874880795156
"cg25374649",0.00824712614488559,0.0617126201086915
"cg19389293",0.0030956763009149,0.638887998669511
"cg15966876",0.000265943335785362,0.300883861966006
"cg15721020",0.0028785628773121,0.244003473839159
"cg15292688",-0.00456659992706368,0.105261525697536
"cg02263426",0.00138373399887145,0.423185753668719
"cg27509125",0.00303047509997564,0.449154013557295
"cg13472503",-0.00426162578485072,0.16050055821079
"cg18934713",0.00203537104034397,0.0886321612623657
"cg16584393",-0.00705292574890463,0.152177960818053
"cg03014326",-0.00380189121943518,0.216157499877077
"cg03651292",-0.000881131544479493,0.840548081623612
"cg00128430",0.00267258864793155,0.0957745392130909
"cg10711255",0.000387433587726486,0.741242578917021
"cg00501886",0.00199406740574845,0.207176548852586
"cg15801361",-0.00129977235609576,0.114154929528282
"cg21012380",0.00420842322723825,0.240885832892568
"cg05175333",0.000114552223248582,0.526684908363244
"cg14034197",-0.00179571393542658,0.202413416924992
"cg25890168",-0.00537106157326782,0.00480749862125634
"cg06891858",-0.00018153713883275,0.698283903821934
"cg15671915",0.00318045453230978,0.0285810953884633
"cg12615165",0.00343817488824752,0.049088419129708
"cg20983609",0.000589783503222333,0.35980967976842
"cg23530053",0.00156555151987118,0.0165157449309558
"cg05055760",0.000966627127944427,0.181826768677087
"cg06230674",0.00195175215221712,0.432812764982761
"cg17249268",-9.63308785291049e-05,0.958804332040381
"cg25768756",-2.45942157593929e-05,0.867635701053028
"cg17926289",1.56707448670252e-05,0.964766183544631
"cg16113793",0.000712994422325572,0.542931130939298
"cg16441133",-0.000946146675006423,0.0485866512795177
"cg05926667",-0.000652865571399915,0.476433268112173
"cg27638913",2.74306806532669e-05,0.957314155293932
"cg24275769",0.00185127119086835,0.426258396793231
"cg11729074",-3.99449305291226e-05,0.910271881936897
"cg25381711",-6.46005195126212e-05,0.732853466956011
"cg14663022",0.000524960864481296,0.280968857695727
"cg14719951",0.00107595468783314,0.685646858327436
"cg00566759",0.00139814591618215,0.317492085959062
"cg03238162",0.000537740600834997,0.499196161078978
"cg14311811",0.00350378899220523,0.0305063898196608
"cg22465123",0.000458294195388972,0.446137779944597
"cg26178100",6.91645299575766e-05,0.870373444040409
"cg20615848",-0.00335062865330314,0.170116306696524
"cg09963640",-0.000577598661039157,0.664941408233421
"cg17880622",-8.21852334659908e-06,0.975917401851635
"cg24248713",-0.0026231358766163,0.167898312943991
"cg18114671",-0.00282309431838607,0.351002628177375
"cg24182329",0.00271645501803459,0.185170619469727
"cg07414685",0.000167554486311605,0.927504593867448
"cg00451058",-0.000785117683746734,0.64069539375267
"cg01161725",0.000878785078602957,0.144379415344933
"cg03161112",-0.000217119135214642,0.866378104807558
"cg14563363",-0.000292208605022861,0.763891436198772
"cg04514981",-0.0015248055356077,0.596590195552206
"cg16673522",0.000193737322269869,0.71328763517619
"cg23421970",-1.21046928457009e-05,0.917795912678468
"cg19264123",-0.000577131089158175,0.583711017566133
"cg15022739",-0.00103367036668417,0.404973382970486
"cg25399162",-0.00375296375376473,0.0388025075961758
"cg15507719",0.0040827560903002,0.133488861550368
"cg25943372",0.000763929300786168,0.403679169662144
"cg18032297",0.0240678477163742,0.000690113028160575
"ch.18.734816F",0.000126748615561952,0.606031178883981
"cg17321214",0.000349785903718561,0.287497946898131
"cg20127035",0.000437646924809443,0.452224878443561
"cg20516763",0.000868090615954855,0.314105830938975
"cg15536830",-0.000792725096007758,0.569473846832242
"cg17589341",-0.00741122043743453,0.024588729847764
"cg01016092",-0.0124394729214585,0.55628087427083
"cg05752393",0.00220320984993559,0.630681025477219
"cg05986195",0.000377059930304143,0.820282728346326
"cg13768737",-0.00670584844193149,0.00158994416924147
"cg10619144",-0.000804177603108555,0.0802688985635789
"cg25388527",0.00652532834339696,0.021766603903563
"cg14850601",0.000443664768871023,0.77121976982944
"cg06520279",-0.000340966953923272,0.730702742790494
"cg05264816",-0.00106106381293567,0.47003637342748
"cg23302884",0.00521848168510289,0.0364646827294284
"cg06002288",-0.000919789198606561,0.176395437020187
"cg17862257",0.00024279344126591,0.461321564054766
"cg17192377",-0.00488748350038485,0.118225021027315
"cg21549457",0.000516886718105362,0.211348879280733
"cg19199159",0.00440718844395762,0.173245977548745
"cg27187667",-0.00126503950843809,0.303646813396369
"cg06629130",-0.00949969979280168,0.105591720297494
"cg05750962",0.00071575127431652,0.615304401495577
"cg23746577",0.000250896013887434,0.811639162885412
"cg14138002",0.000262819015467221,0.800129638553507
"cg19430553",0.00503155895087952,0.0127076892713988
"cg11023721",0.000221544330817121,0.706199345618994
"cg16389709",0.000491784613353523,0.477026546139498
"cg20851317",0.00709641563626984,0.0465329002713988
"cg25073435",5.52548021834647e-05,0.908501028334271
"cg03841029",7.55456659245276e-06,0.988360520529609
"cg13478031",0.00017640387272285,0.316200171581985
"cg13423076",1.21188776811923e-05,0.930035662171031
"cg05872236",-0.00222137078470596,0.375522660900928
"cg09677896",-0.00190353401253203,0.0400334777722053
"cg00178437",2.1137602626771e-05,0.961077185906759
"cg02926601",0.00146087691224438,0.132827296781011
"cg06083659",0.000130095638641233,0.784886760938752
"cg15237265",0.000243628003828541,0.889920496755857
"cg18434998",0.000668801827305364,0.246504993455895
"cg03031613",-0.00519569579477792,0.174507447649632
"cg26493532",-0.0006989510053134,0.169885660971694
"cg18757962",0.000251178193675766,0.627610525566654
"cg00300859",0.000558111500985431,0.259031717107539
"cg25979644",0.00117935187884991,0.25805600087703
"cg11923627",-0.000359328149402155,0.398549427577833
"cg21068094",0.00269720044993015,0.0853983443083926
"cg18971282",-0.000892474943890168,0.645063658626096
"cg23507796",-0.0187919987843198,0.0615201093220474
"cg26938118",-0.000786046904079465,0.423371058855841
"cg24182998",0.000109822944525109,0.485792006410953
"cg06487082",-0.00416562213201301,0.162985024367987
"cg03096126",0.000109588749553683,0.91648901830815
"cg07099161",0.00292967883181747,0.0312412335489329
"cg00511081",0.000117760786572185,0.871974586787288
"cg21013983",0.000311510573347445,0.711286531343873
"cg26965275",-0.000145434128683819,0.638742248443029
"cg13415207",0.000981784771229388,0.0388736632855734
"cg16174779",0.00237456549638149,0.556641627047626
"cg22205276",0.00167160995281648,0.337970049932295
"cg16758317",-0.00449332585205277,0.215766718332602
"cg21984711",-0.000665139213826055,0.346748520974542
"cg13521170",0.000103345868614875,0.91777185898859
"cg17602451",0.00145348839860398,0.0505695734477394
"cg27347932",6.27205601837051e-05,0.790184462274668
"cg13932995",0.00119444415205607,0.295150024052663
"cg20490031",-0.00185747245842296,0.0602596588125703
"cg26753302",-0.00238752546114182,0.696562591477038
"cg25794823",-0.00104460921233919,0.550964654980426
"cg26385283",-0.00519276634802551,0.119413122776817
"cg05155520",-1.0938622179009e-05,0.985836023248544
"cg15656901",6.7665239449862e-05,0.779520016860335
"cg27373591",0.00313309522968979,0.384862494048645
"cg18596362",7.62623841616062e-05,0.958394894741498
"cg18448581",-0.000608039720490154,0.313321454613304
"cg05386387",0.000411036422451392,0.0266491167835001
"cg20645941",0.000524306590774594,0.3610857088424
"cg16924061",-0.000466295281334315,0.816528960687978
"cg12111933",0.000624616891494393,0.395707667265315
"cg25095029",0.000540312869395113,0.390139089268666
"cg00175987",-0.000118432891130825,0.805856036178072
"cg25442607",-0.0010482984202497,0.106647785009223
"cg26385618",-0.00616359184462729,0.0228180964627901
"cg00930618",0.000500729326474447,0.900728010534475
"cg13324701",0.000658198572757399,0.704938549813867
"cg07040396",0.0134834145544723,0.000242525474151421
"cg12862851",0.000406621349673718,0.659043507340222
"cg22403767",-0.000334935999254077,0.258038545358894
"cg13141061",0.000128603392815615,0.898852532916567
"cg15407373",0.00359436096416942,0.0178346798117717
"cg27180880",1.74856029898518e-05,0.987608620022209
"cg05794480",-1.76420347657263e-05,0.948118898041986
"cg15299888",-0.00175230840997251,0.167424716482644
"cg00703061",0.000132170522187267,0.902527476687865
"cg03871120",-0.000340664219804414,0.861495405538978
"cg19355932",-0.000530225050674308,0.687418298397926
"cg03058038",0.00040542205071216,0.853333332674479
"cg07770402",0.0016848044279589,0.0839974597708836
"cg05093561",0.00265619246639894,0.112660629371838
"cg24026690",-0.000733282549224932,0.722066199894496
"cg24301038",0.000393704473979955,0.790517607996207
"cg05353571",0.00126337424929985,0.545677975111126
"cg15001618",-0.00239037611083355,0.0759044123639161
"cg01179851",0.00103725489895741,0.0284335299555872
"cg08182407",-0.000453626430487855,0.433273684630607
"cg22130205",0.00257174551505232,0.468419180405333
"cg15120176",2.41205504040889e-05,0.951212811509342
"cg05687091",2.99946344347293e-05,0.943839896594159
"cg03239925",-0.00025835916720774,0.881284991076885
"cg06084244",-0.00201817710275172,0.207977717910457
"cg13456321",0.000598769221027335,0.126704410118726
"cg27106643",0.00370929735161832,0.310200752951277
"cg22048216",0.0204700278798711,0.00154334283132924
"cg25378362",-0.00016852383987968,0.769613099195379
"cg13226362",-0.00108274756664818,0.316817243808023
"cg05350020",-0.00176128492923967,0.288128284901829
"cg01232037",-0.000340137208097406,0.852169783001568
"cg26298979",0.000469935903973153,0.121498172925372
"cg15434292",-0.00172941786963217,0.362006469887102
"cg25885449",2.96715855937329e-05,0.869234911394711
"cg05726258",0.000342983624002903,0.698384753487105
"cg01097071",-0.00381441872044049,0.110973211232521
"cg24001597",2.04880841021706e-05,0.986380119054748
"cg07640391",0.0039933420576679,0.139016949466571
"cg00477061",0.000115352473403446,0.80465179888183
"cg19677388",0.00213497759588947,0.0870795366474992
"cg15077085",0.000967425570577622,0.126936044899624
"cg07384708",-0.00282044657796788,0.32496846533303
"cg05330259",-0.00193752691799102,0.328020620037737
"cg27227797",0.002171002210649,0.335286547937072
"cg21610508",-6.72630353079319e-05,0.959689332859337
"cg01016857",-0.00195568194331628,0.271033860411913
"cg11560554",0.00755170955130038,0.000783367231198985
"cg03112518",-0.00156594924164532,0.149397254018003
"cg17357984",0.00147088074061663,0.0150614520727643
"cg15124432",0.00278094118697871,0.124099367085892
"cg18338021",0.00131308286580796,0.708613706265388
"cg05228110",0.00116107303933194,0.117673411198211
"cg22948236",0.000582078996479282,0.0724387918507428
"cg19043450",-0.00030994308862495,0.254937250436274
"cg19865472",0.00262814283141332,0.324835127605941
"cg22598233",0.00138454094359913,0.255594883148283
"cg12062672",0.00376435878738277,0.211929440640413
"cg23646866",0.00199544703828542,0.00684204258396425
"cg02100397",0.0229317185401577,0.298682974373011
"cg14938111",0.00612688797228518,0.00050984077790994
"cg27109482",0.00125815185329178,0.593779133824214
"cg20646950",0.000661423890160984,0.306142485525338
"cg17681729",-0.00390640565614811,0.325834172477021
"cg11642676",0.00285550474352437,0.0538544606784226
"cg03018001",0.00156368965473072,0.491047025114278
"cg19546012",-0.00236095796109485,0.153050453916865
"cg04060487",-8.38676656490493e-06,0.993527962734712
"cg00037406",0.00281640109636189,0.0197127523123303
"cg23525853",0.00105106545975525,0.380604653287565
"cg14145667",-0.00266030551069171,0.231978727710797
"cg25298189",0.00632593966928494,0.151463841469394
"cg15158031",0.00213213580366952,0.142211420334632
"cg17881203",0.00120092526432436,0.0755246232474785
"cg02922913",-0.000748170162886556,0.0733906746708432
"cg13353879",-0.0025247835295633,0.0294702833708605
"cg20584841",-0.000278994177183812,0.76783129047972
"cg10826956",-1.19543556626092e-05,0.98932394276195
"cg19927065",9.41804302400892e-05,0.886195729529335
"cg00896043",0.00135492936216164,0.124408348892536
"cg12255338",-9.47758879340414e-05,0.916765417599676
"cg02986494",-0.000944211611012128,0.0371373482963159
"cg14715947",-0.00269534717175552,0.134916055686603
"cg06644105",-0.000205180435896871,0.942576023950508
"cg14198101",0.000615903322505772,0.20680514525145
"cg15749157",-0.000801510049325679,0.660995522831149
"cg25566714",0.000386066149006268,0.667672452349334
"cg02480840",0.000283867887597489,0.34178599003279
"cg06264592",-0.000646866566184339,0.343869585099913
"cg09923756",0.0013502818439895,0.433859434530756
"cg01102013",0.000167908174209283,0.672467268804179
"cg08532998",0.000206470595700524,0.653118916408984
"cg24866219",-0.00109176151685123,0.389157647533657
"cg18094404",0.00226568602348563,0.305125849227543
"cg23406971",0.00389969724119343,0.0441302904859335
"cg03108419",-0.000434878161192858,0.103339393004644
"cg08651378",0.000475079569305373,0.0955826581720064
"cg02674804",0.00132270300817275,0.592653042068048
"cg05473871",0.00304355809035158,0.266442907402908
"cg24763754",-0.000353438702669773,0.831767443817366
"cg22519313",-0.00791695734304386,2.62008092649399e-05
"cg26982998",0.000654243872631372,0.12274206966069
"cg18451372",-0.000250776992529875,0.856052539094814
"cg26615224",0.00130532714083238,0.554336439138643
"cg13685746",0.00158503361634453,0.155111827786998
"cg26928195",-0.00208612965837606,0.697709986945048
"cg12873707",0.00137270303230912,0.318197141039117
"cg13457790",0.000474687764062198,0.762620789279693
"cg21463799",0.00417866976577366,0.110157031200667
"cg15388196",0.00202154679374999,0.605963641730503
"cg08418841",3.48032652576535e-05,0.848286856797552
"cg24754956",-0.00108255574114064,0.544908906771621
"cg11643186",0.00269727011031511,0.480804257285861
"cg13907049",0.000998664070740304,0.0955847299997165
"cg17924936",-0.00195426465410691,0.309074601936273
"cg02091605",-0.000856910411249159,0.400364010322007
"cg19195419",-0.000356209501835738,0.712160202671102
"cg01462884",0.000165687392936317,0.337490677501023
"cg23684787",0.000185408931629556,0.287777829426177
"cg17734878",-0.000368193517422573,0.690952837524029
"cg07662734",0.000878127495266135,0.651956109205807
"cg08307171",0.00486039595515975,0.0377672059283116
"cg12176815",-5.16485618656273e-05,0.779357494096752
"cg26498966",0.000662809388364963,0.679490862958828
"cg12531591",0.00182929619562189,0.0800058516016064
"cg08680414",0.00149312406259644,0.0360165521639832
"cg05288857",0.0009914120011563,0.375090553604888
"cg02019118",0.000547675095941712,0.207454790875548
"cg18838581",3.7213422719398e-05,0.879748843584865
"cg21491915",0.000173505395003368,0.402065010802917
"cg22112051",-0.000225295593467989,0.797579599228486
"cg18796458",0.000370231898345843,0.862258939183827
